class,id,x,y,value
4,1011,589,321,-0.5267
4,1012,589,321,-0.5267
55,1013,497,300,-0.4023
4,1014,610,317,0
0,1015,655,320,0.6822
16,1016,283,521,0.7783
16,1017,283,521,0.7783
12,1018,564,513,0.4215
41,1019,537,417,0
12,1020,564,513,0
4,1021,580,332,0.8176
4,1022,580,332,0.8176
93,1023,580,332,-0.8534
93,1024,580,332,-0.8534
55,1025,537,295,0.4215
25,1026,119,348,0.6114
8,1027,537,295,0.5859
56,1028,534,417,-0.6458
25,1029,116,348,0
10,1030,686,291,0
9,1031,614,365,0
78,1032,99,244,0
9,1033,615,369,0
4,1034,576,310,0
4,1035,592,359,0.5095
94,1036,581,400,-0.6597
18,1037,481,446,0
55,1038,496,303,-0.6289
28,1039,396,430,0.6597
0,1040,639,330,0.6249
55,1041,496,300,0.6828
95,1042,434,250,-0.3612
4,1043,621,344,0.5859
41,1044,534,419,0
12,1045,561,496,0
10,1046,688,304,0.296
40,1047,162,434,0
29,1048,523,463,-0.3612
4,1049,589,321,0
4,1050,589,321,0
114,1051,281,400,0
3,1052,544,378,0.2263
10,1053,661,287,-0.296
28,1054,396,430,-0.1197
0,1055,655,312,0.34
29,1056,523,434,0
55,1057,496,300,-0.1511
29,1058,523,434,-0.3612
24,1059,406,343,0
12,1060,564,513,0
17,1061,162,434,0.3818
19,1062,494,361,0.3612
19,1063,494,361,0.3612
10,1064,661,287,-0.3939
51,1065,553,291,0.4404
25,1066,117,347,0
55,1067,496,300,-0.2695
90,1068,481,446,-0.2714
0,1069,646,325,0
70,1070,455,372,0
70,1071,455,372,0
9,1072,592,359,0
24,1073,406,343,0.6369
12,1074,557,503,0.7506
40,1075,162,434,0
12,1076,557,503,0.0516
29,1077,504,461,-0.6395
80,1078,543,284,0
4,1079,580,332,0.8555
4,1080,580,332,0.8555
172,1081,396,430,-0.9241
141,1082,655,244,0
0,1083,666,310,-0.25
36,1084,619,342,-0.6724
63,1085,590,276,0
59,1086,407,386,0
12,1087,571,485,0
59,1088,407,386,0
12,1089,584,515,-0.0516
29,1090,559,473,0
9,1091,592,359,0
0,1092,656,313,0.4019
68,1093,420,427,0
9,1094,592,359,0
12,1095,564,513,0
0,1096,651,321,0
12,1097,564,513,0
12,1098,558,506,0
155,1099,162,434,-0.5873
61,1100,506,386,0
40,1101,154,417,-0.7096
40,1102,162,434,-0.269
71,1103,688,284,-0.6124
55,1104,468,303,0
10,1105,682,284,-0.8004
0,1106,656,313,0.4019
200,1107,506,386,-0.8893
22,1108,605,400,0.5574
0,1109,654,320,0.6705
5,1110,531,352,0.6792
5,1111,531,352,0.6792
30,1112,583,523,-0.296
21,1113,637,346,0
0,1114,654,318,0
78,1115,76,242,0
60,1116,419,345,-0.5994
43,1117,373,479,-0.4939
43,1118,373,479,-0.4939
64,1119,80,197,0
68,1120,420,427,-0.1779
163,1121,635,308,-0.8481
0,1122,656,311,0.128
21,1123,654,318,-0.5562
0,1124,652,321,0.8016
8,1125,552,291,0.4559
81,1126,506,386,-0.6249
46,1127,426,482,-0.7717
12,1128,563,494,-0.0772
23,1129,523,463,0.4215
0,1130,652,321,0.3939
41,1131,537,417,0
100,1132,455,372,-0.892
100,1133,455,372,-0.892
22,1134,602,396,0
9,1135,603,391,0.4574
41,1136,537,417,0
25,1137,113,351,-0.2592
0,1138,652,321,0.6072
53,1139,199,372,-0.0516
