class,id,x,y,value
4,43091,531.0,352.0,0.3182
4,43092,335.0,372.0,-0.5411
4,43093,335.0,372.0,-0.5411
0,43094,424.0,465.0,0.4939
4,43095,426.0,482.0,0.0
1,43096,103.0,362.0,0.4404
1,43097,146.0,418.0,0.4926
4,43098,619.0,346.0,0.0
4,43099,476.0,396.0,0.0
1,43100,146.0,418.0,0.4926
4,43101,544.0,378.0,0.0
1,43102,148.0,414.0,0.6027
5,43103,544.0,304.0,-0.2263
7,43104,107.0,206.0,0.0
1,43105,146.0,418.0,0.4926
4,43106,373.0,479.0,0.0
4,43107,373.0,479.0,0.0
4,43108,454.0,465.0,0.0
4,43109,619.0,346.0,0.0
4,43110,537.0,417.0,0.0
4,43111,407.0,386.0,0.0
1,43112,146.0,418.0,0.4926
4,43113,522.0,354.0,0.0
9,43114,654.0,318.0,-0.7269
4,43115,544.0,378.0,0.1531
1,43116,146.0,418.0,0.4926
4,43117,556.0,403.0,0.0
4,43118,551.0,294.0,0.0
4,43119,336.0,421.0,0.0
5,43120,496.0,300.0,-0.481
1,43121,146.0,418.0,0.4926
4,43122,523.0,463.0,0.0
4,43123,522.0,354.0,0.0
4,43124,544.0,378.0,0.0
4,43125,336.0,421.0,0.0
0,43126,383.0,464.0,0.4574
4,43127,544.0,304.0,0.0
10,43128,148.0,414.0,-0.6289
10,43129,146.0,412.0,-0.308
1,43130,146.0,418.0,0.4926
4,43131,364.0,395.0,-0.5766
6,43132,537.0,417.0,-0.5423
0,43133,548.0,440.0,0.6458
9,43134,651.0,329.0,-0.5411
3,43135,383.0,464.0,0.0
4,43136,538.0,414.0,0.0
1,43137,100.0,242.0,0.9118
0,43138,556.0,495.0,0.4667
1,43139,146.0,418.0,0.4926
4,43140,146.0,418.0,0.0
0,43141,223.0,423.0,0.6369
2,43142,655.0,316.0,0.0
2,43143,697.0,271.0,0.34
9,43144,678.0,293.0,-0.6607
4,43145,223.0,423.0,0.0
1,43146,146.0,418.0,0.4926
2,43147,651.0,329.0,0.5859
4,43148,496.0,303.0,0.0
2,43149,654.0,318.0,0.0
16,43150,109.0,358.0,-0.6124
2,43151,654.0,318.0,0.0
4,43152,148.0,413.0,0.0
4,43153,573.0,479.0,0.3182
1,43154,146.0,418.0,0.4926
4,43155,570.0,486.0,0.0
3,43156,325.0,419.0,0.2732
3,43157,325.0,419.0,0.2732
1,43158,107.0,355.0,0.6705
7,43159,107.0,206.0,0.0
1,43160,155.0,419.0,0.5499
1,43161,146.0,418.0,0.4926
4,43162,223.0,423.0,0.0
4,43163,343.0,198.0,0.0
4,43164,421.0,343.0,0.0
1,43165,146.0,418.0,0.4926
5,43166,669.0,301.0,0.0
59,43167,148.0,414.0,-0.8537
1,43168,157.0,421.0,0.743
0,43169,407.0,386.0,0.6239
1,43170,146.0,418.0,0.4926
3,43171,383.0,467.0,0.0
5,43172,651.0,329.0,-0.0772
0,43173,580.0,332.0,0.743
0,43174,580.0,332.0,0.743
4,43175,495.0,298.0,-0.0772
4,43176,106.0,207.0,0.3612
7,43177,105.0,365.0,0.0
5,43178,435.0,253.0,-0.296
0,43179,397.0,323.0,0.9018
0,43180,397.0,323.0,0.9018
1,43181,146.0,418.0,0.4926
0,43182,364.0,395.0,0.607
1,43183,80.0,434.0,0.7856
1,43184,80.0,434.0,0.7856
4,43185,421.0,343.0,0.0
0,43186,506.0,418.0,0.9575
1,43187,146.0,418.0,0.4926
5,43188,696.0,273.0,0.0258
1,43189,80.0,434.0,0.5983
1,43190,80.0,434.0,0.5983
4,43191,343.0,198.0,0.0
4,43192,405.0,310.0,-0.3241
0,43193,556.0,496.0,0.8217
1,43194,146.0,418.0,0.4926
7,43195,100.0,353.0,0.0
0,43196,614.0,282.0,0.7351
4,43197,146.0,418.0,0.0
4,43198,503.0,463.0,0.0
0,43199,558.0,328.0,0.4939
7,43200,107.0,363.0,0.0
0,43201,544.0,378.0,0.6784
4,43202,551.0,295.0,0.0
6,43203,523.0,463.0,-0.5103
1,43204,100.0,353.0,0.4939
1,43205,146.0,418.0,0.4926
4,43206,548.0,440.0,0.0
4,43207,523.0,463.0,0.0
2,43208,654.0,318.0,0.7351
7,43209,105.0,365.0,0.0
5,43210,629.0,281.0,-0.2263
1,43211,146.0,418.0,0.4926
0,43212,421.0,343.0,0.4215
7,43213,80.0,434.0,0.0
7,43214,80.0,434.0,0.0
2,43215,582.0,387.0,0.3961
4,43216,343.0,198.0,0.0
7,43217,107.0,206.0,0.0
4,43218,589.0,321.0,0.0
4,43219,589.0,321.0,0.0
4,43220,589.0,321.0,0.0
4,43221,589.0,321.0,0.0
4,43222,585.0,522.0,0.0
5,43223,580.0,332.0,-0.347
5,43224,580.0,332.0,-0.347
7,43225,107.0,206.0,0.0
4,43226,190.0,450.0,0.0
0,43227,421.0,343.0,0.4215
4,43228,544.0,304.0,0.0
2,43229,654.0,318.0,0.3818
4,43230,514.0,334.0,0.3595
3,43231,325.0,419.0,0.2263
3,43232,325.0,419.0,0.2263
1,43233,123.0,398.0,0.4019
4,43234,523.0,463.0,0.0
4,43235,556.0,369.0,-0.2319
5,43236,494.0,284.0,-0.3612
1,43237,146.0,418.0,0.4926
0,43238,567.0,465.0,0.4404
4,43239,426.0,482.0,0.0
1,43240,146.0,418.0,0.4926
4,43241,421.0,343.0,0.1531
5,43242,494.0,284.0,-0.3612
4,43243,325.0,419.0,0.0
4,43244,325.0,419.0,0.0
4,43245,464.0,389.0,0.0
59,43246,146.0,418.0,-0.8481
0,43247,325.0,419.0,0.6341
0,43248,325.0,419.0,0.6341
0,43249,523.0,463.0,0.296
0,43250,523.0,463.0,0.296
5,43251,551.0,294.0,-0.5622
4,43252,343.0,198.0,0.0
4,43253,222.0,423.0,0.3612
5,43254,629.0,281.0,0.0
4,43255,538.0,343.0,0.0
0,43256,494.0,361.0,0.4442
0,43257,494.0,361.0,0.4442
4,43258,500.0,426.0,0.0
2,43259,688.0,284.0,0.6239
0,43260,421.0,343.0,0.7845
0,43261,406.0,474.0,0.6588
7,43262,104.0,214.0,0.0
4,43263,421.0,370.0,-0.296
1,43264,133.0,336.0,0.4939
0,43265,494.0,361.0,0.4753
0,43266,494.0,361.0,0.4753
4,43267,582.0,521.0,0.0
4,43268,387.0,398.0,-0.34
4,43269,531.0,352.0,0.0
4,43270,531.0,352.0,0.0
4,43271,464.0,291.0,0.0
5,43272,521.0,354.0,-0.4588
32,43273,222.0,423.0,-0.6597
4,43274,500.0,426.0,0.0
5,43275,686.0,295.0,0.0
4,43276,554.0,493.0,0.0
4,43277,343.0,198.0,0.0
0,43278,492.0,461.0,0.6113
7,43279,100.0,352.0,0.0
5,43280,651.0,329.0,0.0
5,43281,640.0,330.0,0.0
4,43282,283.0,521.0,0.0
4,43283,283.0,521.0,0.0
5,43284,516.0,328.0,-0.5423
2,43285,654.0,314.0,0.0
4,43286,421.0,343.0,0.0
4,43287,589.0,321.0,0.0
4,43288,589.0,321.0,0.0
0,43289,589.0,321.0,0.6369
0,43290,589.0,321.0,0.6369
9,43291,654.0,318.0,-0.4981
2,43292,657.0,244.0,0.5267
4,43293,343.0,198.0,0.4588
0,43294,146.0,418.0,0.8979
7,43295,80.0,434.0,0.0
7,43296,80.0,434.0,0.0
7,43297,80.0,434.0,0.0
7,43298,80.0,434.0,0.0
4,43299,106.0,207.0,0.4548
1,43300,150.0,412.0,0.6486
4,43301,520.0,356.0,0.0
0,43302,495.0,301.0,0.5859
4,43303,432.0,251.0,0.0
4,43304,336.0,421.0,0.0
1,43305,176.0,261.0,0.6841
4,43306,524.0,296.0,0.0
10,43307,158.0,419.0,-0.2789
0,43308,336.0,421.0,0.4574
4,43309,523.0,463.0,-0.3182
4,43310,421.0,343.0,-0.4767
4,43311,580.0,332.0,0.0
4,43312,580.0,332.0,0.0
7,43313,176.0,261.0,0.0
0,43314,468.0,303.0,0.4215
0,43315,468.0,303.0,0.4215
1,43316,80.0,434.0,0.4404
1,43317,80.0,434.0,0.4404
1,43318,157.0,413.0,0.5093
0,43319,468.0,303.0,0.4215
0,43320,468.0,303.0,0.4215
2,43321,580.0,332.0,0.4404
2,43322,580.0,332.0,0.4404
0,43323,468.0,303.0,0.4215
4,43324,432.0,251.0,0.1601
0,43325,468.0,303.0,0.4215
4,43326,590.0,276.0,0.0
0,43327,469.0,400.0,0.7199
4,43328,223.0,423.0,0.0
4,43329,421.0,343.0,-0.4391
2,43330,687.0,293.0,0.8122
0,43331,468.0,303.0,0.4215
0,43332,468.0,303.0,0.4215
7,43333,80.0,434.0,0.0
7,43334,80.0,434.0,0.0
2,43335,550.0,328.0,0.4215
0,43336,409.0,473.0,0.636
1,43337,157.0,413.0,0.3553
4,43338,496.0,303.0,0.0
4,43339,522.0,354.0,0.0
4,43340,586.0,324.0,0.0
15,43341,283.0,521.0,-0.4981
15,43342,283.0,521.0,-0.4981
25,43343,586.0,324.0,-0.7944
5,43344,559.0,404.0,-0.3182
4,43345,585.0,323.0,0.0
0,43346,475.0,400.0,0.6124
8,43347,494.0,361.0,-0.6996
8,43348,494.0,361.0,-0.6996
4,43349,537.0,417.0,0.0
0,43350,585.0,368.0,0.5598
7,43351,107.0,206.0,-0.0191
4,43352,477.0,379.0,0.0
0,43353,580.0,332.0,0.7081
0,43354,580.0,332.0,0.7081
0,43355,468.0,303.0,0.4215
4,43356,538.0,343.0,0.0
7,43357,106.0,207.0,0.0
7,43358,103.0,210.0,0.2732
4,43359,384.0,396.0,0.0622
2,43360,688.0,304.0,0.6588
4,43361,494.0,361.0,0.0
4,43362,494.0,361.0,0.0
4,43363,390.0,433.0,0.0
0,43364,468.0,303.0,0.4215
4,43365,343.0,198.0,0.0
0,43366,407.0,386.0,0.6705
0,43367,468.0,303.0,0.4215
4,43368,428.0,436.0,-0.3182
4,43369,531.0,352.0,0.0
4,43370,531.0,352.0,0.0
0,43371,233.0,440.0,0.6249
2,43372,586.0,321.0,0.4199
4,43373,586.0,321.0,0.0
4,43374,428.0,436.0,-0.3182
2,43375,652.0,321.0,0.3724
0,43376,494.0,361.0,0.3612
0,43377,494.0,361.0,0.3612
4,43378,336.0,421.0,0.0
2,43379,654.0,318.0,0.0
27,43380,233.0,440.0,-0.5574
4,43381,424.0,291.0,-0.3182
4,43382,628.0,328.0,0.0
0,43383,556.0,495.0,0.6369
2,43384,654.0,314.0,0.0
5,43385,533.0,342.0,-0.3818
0,43386,585.0,522.0,0.6705
2,43387,654.0,318.0,0.0
2,43388,652.0,321.0,0.0
7,43389,80.0,434.0,0.0
7,43390,80.0,434.0,0.0
10,43391,256.0,372.0,-0.4215
4,43392,283.0,521.0,0.296
4,43393,283.0,521.0,0.296
9,43394,640.0,330.0,-0.5423
4,43395,283.0,521.0,0.296
4,43396,283.0,521.0,0.296
5,43397,658.0,309.0,0.0
5,43398,494.0,361.0,-0.5267
5,43399,494.0,361.0,-0.5267
4,43400,343.0,198.0,0.0
2,43401,580.0,332.0,0.4199
2,43402,580.0,332.0,0.4199
5,43403,538.0,343.0,-0.5719
4,43404,300.0,334.0,0.0
7,43405,105.0,214.0,0.0
2,43406,580.0,332.0,0.5106
2,43407,580.0,332.0,0.5106
2,43408,654.0,314.0,0.0
0,43409,283.0,521.0,0.6249
0,43410,283.0,521.0,0.6249
4,43411,530.0,398.0,0.0
1,43412,115.0,348.0,0.3612
4,43413,148.0,414.0,0.0
5,43414,580.0,332.0,-0.5423
5,43415,580.0,332.0,-0.5423
7,43416,80.0,434.0,0.0
7,43417,80.0,434.0,0.0
0,43418,468.0,303.0,0.4215
0,43419,496.0,295.0,0.565
7,43420,80.0,434.0,0.0
7,43421,80.0,434.0,0.0
0,43422,303.0,347.0,0.4574
0,43423,565.0,307.0,0.6369
0,43424,565.0,307.0,0.6369
9,43425,655.0,320.0,-0.6597
5,43426,660.0,310.0,0.0
5,43427,660.0,310.0,0.0
4,43428,554.0,328.0,0.0
2,43429,654.0,314.0,0.0
4,43430,406.0,474.0,0.0
4,43431,544.0,378.0,0.0
7,43432,107.0,206.0,0.0
2,43433,654.0,318.0,0.0
3,43434,283.0,521.0,0.4404
3,43435,283.0,521.0,0.4404
0,43436,523.0,463.0,0.296
5,43437,440.0,290.0,-0.5994
2,43438,688.0,304.0,0.5719
7,43439,107.0,206.0,0.0
0,43440,531.0,352.0,0.4404
0,43441,531.0,352.0,0.4404
4,43442,406.0,474.0,0.0
0,43443,468.0,303.0,0.4215
0,43444,523.0,463.0,0.5106
7,43445,105.0,204.0,-0.3595
4,43446,406.0,474.0,0.0
7,43447,80.0,434.0,0.0
7,43448,80.0,434.0,0.0
5,43449,521.0,354.0,-0.5106
0,43450,544.0,378.0,0.5562
10,43451,131.0,400.0,-0.5994
10,43452,131.0,400.0,-0.5994
9,43453,687.0,293.0,-0.4404
0,43454,490.0,466.0,0.6249
0,43455,523.0,463.0,0.5106
0,43456,468.0,303.0,0.4753
2,43457,652.0,316.0,0.4199
4,43458,148.0,413.0,0.0
2,43459,589.0,262.0,0.2942
39,43460,428.0,436.0,-0.7717
1,43461,104.0,205.0,0.6124
5,43462,698.0,266.0,0.0
4,43463,162.0,434.0,0.0
4,43464,283.0,521.0,0.0
4,43465,283.0,521.0,0.0
4,43466,161.0,425.0,0.1027
4,43467,391.0,429.0,0.0
7,43468,80.0,434.0,0.0
7,43469,80.0,434.0,0.0
5,43470,580.0,332.0,-0.2263
5,43471,580.0,332.0,-0.2263
2,43472,688.0,284.0,0.5826
4,43473,387.0,433.0,0.0
2,43474,585.0,368.0,0.3182
39,43475,428.0,436.0,-0.7717
2,43476,595.0,367.0,0.2263
7,43477,107.0,206.0,0.0
4,43478,570.0,311.0,0.0
0,43479,336.0,421.0,0.6351
47,43480,105.0,365.0,-0.8316
10,43481,108.0,369.0,-0.3612
0,43482,417.0,435.0,0.4215
7,43483,80.0,434.0,0.0
7,43484,80.0,434.0,0.0
7,43485,106.0,207.0,-0.4939
0,43486,523.0,463.0,0.296
7,43487,107.0,206.0,0.0
0,43488,523.0,463.0,0.296
4,43489,551.0,290.0,0.0
24,43490,548.0,440.0,-0.6798
0,43491,523.0,463.0,0.3612
4,43492,148.0,414.0,0.0
4,43493,623.0,341.0,0.0
6,43494,627.0,377.0,-0.4588
4,43495,148.0,414.0,0.0
4,43496,544.0,378.0,0.0
0,43497,554.0,495.0,0.8682
12,43498,652.0,318.0,-0.8519
4,43499,556.0,495.0,0.0
5,43500,627.0,377.0,-0.2047
4,43501,448.0,466.0,0.0
5,43502,468.0,303.0,-0.4404
4,43503,556.0,495.0,0.0
4,43504,284.0,396.0,0.1027
4,43505,284.0,396.0,-0.4019
4,43506,259.0,285.0,0.0
2,43507,654.0,318.0,0.3182
4,43508,523.0,463.0,0.0
4,43509,537.0,417.0,0.0
4,43510,512.0,435.0,0.0
7,43511,107.0,206.0,0.0
7,43512,107.0,206.0,0.0
6,43513,544.0,378.0,-0.5859
7,43514,80.0,434.0,0.0
7,43515,80.0,434.0,0.0
8,43516,585.0,322.0,-0.5945
4,43517,563.0,494.0,0.0
4,43518,289.0,392.0,0.0
4,43519,455.0,372.0,-0.4019
4,43520,455.0,372.0,-0.4019
7,43521,107.0,206.0,0.0
4,43522,637.0,346.0,0.0
4,43523,496.0,303.0,0.0
4,43524,364.0,395.0,-0.3182
7,43525,107.0,206.0,0.0
4,43526,556.0,495.0,0.0
4,43527,101.0,240.0,0.4019
0,43528,563.0,494.0,0.5478
0,43529,394.0,426.0,0.5707
4,43530,325.0,419.0,0.0
4,43531,325.0,419.0,0.0
0,43532,392.0,430.0,0.765
4,43533,531.0,352.0,0.0
4,43534,531.0,352.0,0.0
2,43535,654.0,312.0,0.0
4,43536,406.0,474.0,0.0
4,43537,151.0,417.0,0.0
0,43538,399.0,429.0,0.6696
0,43539,468.0,303.0,0.4215
3,43540,219.0,423.0,0.4926
0,43541,468.0,303.0,0.4215
0,43542,468.0,303.0,0.4215
4,43543,477.0,379.0,0.0
0,43544,468.0,303.0,0.4215
0,43545,468.0,303.0,0.4215
4,43546,523.0,463.0,0.0
4,43547,187.0,384.0,0.2244
12,43548,656.0,315.0,-0.7906
0,43549,468.0,303.0,0.4215
2,43550,654.0,318.0,0.3802
0,43551,468.0,303.0,0.4215
10,43552,162.0,434.0,-0.2144
4,43553,162.0,434.0,0.0
5,43554,550.0,328.0,-0.6249
5,43555,670.0,309.0,-0.1819
10,43556,162.0,434.0,-0.25
4,43557,223.0,423.0,0.0
0,43558,627.0,377.0,0.6486
4,43559,455.0,372.0,0.0
4,43560,455.0,372.0,0.0
2,43561,621.0,325.0,0.658
4,43562,563.0,494.0,0.0
4,43563,468.0,303.0,0.0
7,43564,104.0,354.0,0.0
4,43565,190.0,450.0,0.0
0,43566,592.0,359.0,0.5859
4,43567,544.0,378.0,0.0
4,43568,555.0,497.0,0.0
7,43569,105.0,212.0,0.0
0,43570,496.0,303.0,0.7644
0,43571,618.0,325.0,0.7184
4,43572,479.0,281.0,0.0
6,43573,574.0,400.0,-0.5642
6,43574,574.0,400.0,-0.5642
19,43575,563.0,494.0,-0.6652
5,43576,580.0,332.0,-0.3758
5,43577,580.0,332.0,-0.3758
5,43578,610.0,280.0,0.0
0,43579,494.0,361.0,0.7096
0,43580,494.0,361.0,0.7096
4,43581,523.0,463.0,0.0
32,43582,198.0,375.0,-0.6808
5,43583,661.0,287.0,0.0
4,43584,551.0,291.0,-0.0772
4,43585,531.0,352.0,0.3612
4,43586,531.0,352.0,0.3612
0,43587,654.0,318.0,0.8658
4,43588,419.0,345.0,0.0
0,43589,531.0,352.0,0.4572
0,43590,531.0,352.0,0.4572
32,43591,301.0,334.0,-0.7003
4,43592,570.0,285.0,0.0
4,43593,394.0,433.0,0.0
4,43594,392.0,433.0,0.0
59,43595,146.0,418.0,-0.8159
10,43596,144.0,411.0,-0.2263
0,43597,468.0,303.0,0.4215
2,43598,684.0,300.0,0.25
0,43599,468.0,303.0,0.4215
4,43600,396.0,429.0,0.0
0,43601,468.0,303.0,0.4215
0,43602,468.0,303.0,0.4215
16,43603,109.0,363.0,-0.6808
0,43604,468.0,303.0,0.4215
1,43605,103.0,362.0,0.3612
0,43606,468.0,303.0,0.4215
0,43607,468.0,303.0,0.4215
0,43608,523.0,463.0,0.296
1,43609,103.0,362.0,0.3612
7,43610,103.0,210.0,-0.1531
4,43611,536.0,340.0,0.0
0,43612,523.0,463.0,0.296
5,43613,684.0,300.0,0.0
4,43614,184.0,384.0,0.34
4,43615,580.0,332.0,0.0
4,43616,580.0,332.0,0.0
7,43617,109.0,363.0,-0.1027
4,43618,157.0,413.0,0.0
89,43619,459.0,463.0,-0.8628
6,43620,654.0,318.0,-0.4588
10,43621,146.0,418.0,-0.6249
4,43622,585.0,432.0,0.0
2,43623,647.0,325.0,0.6537
4,43624,157.0,413.0,0.0
7,43625,106.0,207.0,0.0
2,43626,654.0,318.0,0.0
0,43627,566.0,308.0,0.9056
1,43628,115.0,359.0,0.1531
4,43629,582.0,524.0,0.0
0,43630,223.0,423.0,0.612
4,43631,539.0,388.0,0.0
5,43632,684.0,300.0,-0.0772
0,43633,523.0,463.0,0.296
2,43634,589.0,321.0,0.2263
2,43635,589.0,321.0,0.2263
2,43636,696.0,273.0,0.6597
4,43637,336.0,421.0,0.0
6,43638,598.0,391.0,-0.6732
4,43639,394.0,426.0,-0.2057
4,43640,445.0,292.0,0.0
2,43641,684.0,300.0,0.4588
0,43642,523.0,463.0,0.5859
0,43643,392.0,430.0,0.3612
4,43644,146.0,418.0,0.0
2,43645,654.0,318.0,0.0
4,43646,531.0,352.0,0.0
4,43647,531.0,352.0,0.0
5,43648,660.0,310.0,0.0
5,43649,660.0,310.0,0.0
4,43650,506.0,386.0,0.0
0,43651,424.0,382.0,0.6369
4,43652,580.0,332.0,0.0
4,43653,580.0,332.0,0.0
1,43654,198.0,375.0,0.6988
2,43655,654.0,318.0,0.0772
0,43656,523.0,463.0,0.296
2,43657,654.0,318.0,0.1027
4,43658,390.0,433.0,0.0
4,43659,387.0,433.0,0.0
4,43660,336.0,421.0,0.0
0,43661,466.0,350.0,0.4939
0,43662,505.0,305.0,0.4939
0,43663,523.0,463.0,0.296
4,43664,187.0,384.0,0.2505
0,43665,468.0,303.0,0.4215
4,43666,336.0,421.0,0.0
4,43667,492.0,298.0,0.0
0,43668,523.0,463.0,0.296
0,43669,468.0,303.0,0.4215
0,43670,468.0,303.0,0.4215
0,43671,523.0,463.0,0.6408
0,43672,468.0,303.0,0.4215
4,43673,548.0,440.0,0.0
0,43674,531.0,352.0,0.8442
0,43675,531.0,352.0,0.8442
4,43676,466.0,350.0,0.0
24,43677,500.0,426.0,-0.6115
0,43678,468.0,303.0,0.4215
0,43679,521.0,354.0,0.4019
0,43680,468.0,303.0,0.4215
0,43681,468.0,303.0,0.4215
4,43682,531.0,352.0,0.0
4,43683,531.0,352.0,0.0
5,43684,695.0,272.0,0.0
2,43685,684.0,300.0,0.8271
4,43686,364.0,501.0,0.0
0,43687,523.0,463.0,0.296
5,43688,688.0,284.0,-0.1779
1,43689,152.0,412.0,0.7351
2,43690,651.0,313.0,0.729
4,43691,406.0,474.0,-0.2732
4,43692,560.0,481.0,0.0
0,43693,523.0,463.0,0.296
0,43694,523.0,463.0,0.296
4,43695,152.0,412.0,-0.0191
0,43696,523.0,463.0,0.296
0,43697,523.0,463.0,0.296
4,43698,149.0,413.0,0.0
9,43699,688.0,284.0,-0.7783
3,43700,379.0,516.0,0.1531
6,43701,534.0,419.0,-0.5574
4,43702,580.0,332.0,0.0
4,43703,580.0,332.0,0.0
6,43704,523.0,463.0,-0.4084
4,43705,556.0,496.0,0.0
4,43706,391.0,430.0,-0.4003
10,43707,103.0,362.0,-0.5267
0,43708,417.0,435.0,0.5859
4,43709,336.0,421.0,0.0
4,43710,400.0,461.0,-0.6124
4,43711,391.0,430.0,-0.4588
4,43712,164.0,427.0,0.2732
36,43713,534.0,419.0,-0.8469
0,43714,407.0,386.0,0.8065
2,43715,658.0,319.0,0.0
2,43716,654.0,318.0,0.0
0,43717,468.0,303.0,0.4215
0,43718,597.0,418.0,0.5399
4,43719,589.0,321.0,-0.0516
4,43720,589.0,321.0,-0.0516
2,43721,654.0,318.0,0.0
0,43722,531.0,352.0,0.658
0,43723,531.0,352.0,0.658
0,43724,523.0,463.0,0.296
8,43725,494.0,361.0,-0.6908
8,43726,494.0,361.0,-0.6908
0,43727,468.0,303.0,0.4215
5,43728,565.0,307.0,-0.4588
4,43729,470.0,468.0,0.0
4,43730,391.0,385.0,0.0
4,43731,400.0,461.0,-0.5423
2,43732,619.0,346.0,0.4826
0,43733,590.0,276.0,0.7783
0,43734,523.0,463.0,0.296
4,43735,283.0,521.0,0.0772
4,43736,283.0,521.0,0.0772
0,43737,523.0,463.0,0.5707
24,43738,534.0,419.0,-0.7887
4,43739,583.0,523.0,0.0
4,43740,625.0,372.0,0.0
4,43741,506.0,386.0,0.0
4,43742,523.0,463.0,0.0772
4,43743,159.0,413.0,0.0
2,43744,604.0,357.0,0.4215
4,43745,399.0,429.0,0.0
4,43746,283.0,521.0,-0.3348
4,43747,283.0,521.0,-0.3348
0,43748,302.0,331.0,0.5719
10,43749,146.0,418.0,-0.4404
9,43750,689.0,282.0,-0.5267
4,43751,521.0,354.0,-0.0772
2,43752,642.0,332.0,0.6588
4,43753,578.0,493.0,0.0
4,43754,283.0,521.0,0.0
4,43755,283.0,521.0,0.0
4,43756,283.0,521.0,0.0
4,43757,283.0,521.0,0.0
4,43758,523.0,463.0,0.0
4,43759,610.0,317.0,0.0
0,43760,578.0,493.0,0.4738
4,43761,584.0,513.0,0.4588
4,43762,492.0,298.0,0.2263
0,43763,494.0,361.0,0.5972
0,43764,494.0,361.0,0.5972
4,43765,537.0,417.0,0.0
4,43766,148.0,413.0,0.0
4,43767,595.0,401.0,0.0
1,43768,166.0,430.0,0.6249
4,43769,494.0,361.0,0.0
4,43770,494.0,361.0,0.0
33,43771,523.0,463.0,-0.7239
5,43772,637.0,346.0,-0.3818
4,43773,283.0,521.0,0.0
4,43774,283.0,521.0,0.0
6,43775,545.0,413.0,-0.6467
9,43776,654.0,318.0,-0.5859
16,43777,78.0,298.0,-0.5106
4,43778,580.0,332.0,0.0
4,43779,580.0,332.0,0.0
2,43780,654.0,318.0,0.0
0,43781,435.0,466.0,0.7125
0,43782,386.0,393.0,0.3182
4,43783,571.0,482.0,0.0
7,43784,115.0,347.0,0.0
4,43785,283.0,521.0,0.0
4,43786,283.0,521.0,0.0
4,43787,467.0,349.0,0.0
0,43788,423.0,343.0,0.3612
2,43789,654.0,318.0,0.0
5,43790,623.0,341.0,-0.25
4,43791,301.0,334.0,0.0
0,43792,283.0,521.0,0.6369
0,43793,283.0,521.0,0.6369
4,43794,406.0,474.0,0.0
5,43795,642.0,337.0,0.0
4,43796,146.0,418.0,0.0
2,43797,637.0,346.0,0.5379
2,43798,654.0,318.0,0.4404
4,43799,409.0,459.0,0.0
0,43800,148.0,414.0,0.8747
0,43801,435.0,466.0,0.8742
0,43802,393.0,433.0,0.1531
4,43803,544.0,378.0,0.0
10,43804,152.0,415.0,-0.6908
4,43805,599.0,273.0,0.0
4,43806,580.0,332.0,0.0
4,43807,580.0,332.0,0.0
2,43808,686.0,295.0,0.1759
5,43809,494.0,285.0,-0.6351
2,43810,654.0,318.0,0.0
6,43811,688.0,284.0,-0.3071
4,43812,452.0,300.0,-0.1531
4,43813,190.0,450.0,0.0
2,43814,654.0,318.0,0.0
2,43815,654.0,318.0,0.6369
4,43816,186.0,387.0,0.3612
4,43817,521.0,354.0,0.0
4,43818,534.0,417.0,-0.34
0,43819,491.0,300.0,0.836
204,43820,256.0,450.0,-0.9401
4,43821,394.0,426.0,0.0
1,43822,146.0,418.0,0.34
1,43823,146.0,418.0,0.6114
7,43824,103.0,210.0,-0.3818
2,43825,678.0,293.0,0.8531
0,43826,536.0,417.0,0.5574
2,43827,580.0,332.0,0.4404
2,43828,580.0,332.0,0.4404
4,43829,80.0,434.0,0.2732
4,43830,80.0,434.0,0.2732
4,43831,148.0,414.0,0.2979
2,43832,654.0,318.0,0.0
2,43833,697.0,303.0,0.7804
4,43834,495.0,298.0,0.0
4,43835,571.0,484.0,0.0
7,43836,103.0,210.0,-0.2263
4,43837,437.0,249.0,0.0
0,43838,523.0,353.0,0.4926
2,43839,654.0,320.0,0.4215
1,43840,103.0,362.0,0.4199
2,43841,653.0,318.0,0.5983
2,43842,659.0,313.0,0.0
1,43843,159.0,209.0,0.6841
4,43844,637.0,346.0,0.0
5,43845,628.0,252.0,0.0
4,43846,387.0,433.0,0.0
4,43847,387.0,433.0,0.0
5,43848,495.0,296.0,-0.5106
4,43849,599.0,273.0,0.0
5,43850,654.0,318.0,-0.128
2,43851,590.0,276.0,0.3612
2,43852,654.0,318.0,0.0
0,43853,580.0,332.0,0.8798
0,43854,580.0,332.0,0.8798
0,43855,394.0,426.0,0.8313
4,43856,637.0,346.0,0.0
0,43857,477.0,379.0,0.886
0,43858,592.0,359.0,0.7579
4,43859,467.0,348.0,-0.3612
4,43860,493.0,309.0,0.0
5,43861,682.0,287.0,0.0
2,43862,654.0,318.0,0.0
0,43863,364.0,395.0,0.8349
4,43864,580.0,332.0,0.0
4,43865,580.0,332.0,0.0
5,43866,688.0,284.0,0.0
4,43867,588.0,277.0,0.0
4,43868,580.0,332.0,0.0
4,43869,580.0,332.0,0.0
16,43870,107.0,363.0,-0.6454
0,43871,548.0,440.0,0.5096
4,43872,283.0,521.0,0.0
4,43873,283.0,521.0,0.0
4,43874,364.0,501.0,-0.2235
4,43875,256.0,372.0,-0.2755
0,43876,499.0,464.0,0.6103
12,43877,615.0,338.0,-0.6808
4,43878,637.0,346.0,0.0
7,43879,78.0,298.0,0.0
