class,id,x,y,value
6,39612,146,418,0
30,39613,617,344,0
19,39614,523,463,0
0,39615,100,352,0
14,39616,652,317,0.3716
15,39617,283,521,0.6249
15,39618,283,521,0.6249
91,39619,471,297,-0.4939
71,39620,402,311,-0.6351
80,39621,652,317,-0.4389
16,39622,652,335,-0.1759
6,39623,159,413,-0.6124
17,39624,186,387,0.296
59,39625,343,198,0
14,39626,654,318,0
367,39627,231,241,-0.6037
57,39628,448,466,0.7421
90,39629,421,343,-0.3412
68,39630,502,358,0
14,39631,654,318,0.6369
18,39632,492,295,0.7177
14,39633,652,317,0
71,39634,402,311,0
19,39635,523,463,0.8011
209,39636,335,372,-0.6688
209,39637,335,372,-0.6688
78,39638,421,343,0.6486
38,39639,601,283,0.1739
51,39640,395,428,0
16,39641,622,341,0.6249
338,39642,441,355,0.2577
218,39643,139,411,-0.7512
189,39644,657,244,0.4033
59,39645,343,198,0
108,39646,469,400,-0.596
93,39647,614,282,0
119,39648,190,450,0.3612
14,39649,659,319,0.8807
58,39650,592,359,0.4648
62,39651,335,372,0
62,39652,335,372,0
121,39653,569,460,0
90,39654,419,345,-0.4404
36,39655,411,474,0
6,39656,146,418,-0.6892
3,39657,146,418,0.7717
4,39658,569,488,0.6588
89,39659,601,283,0
123,39660,433,252,0
16,39661,640,325,0
54,39662,568,313,-0.3818
90,39663,421,343,-0.3252
59,39664,343,198,0
16,39665,619,346,0.8999
78,39666,421,343,-0.0422
78,39667,421,343,0.296
6,39668,159,413,-0.5423
73,39669,523,463,-0.4003
16,39670,619,346,0.7269
54,39671,568,313,-0.7184
119,39672,190,450,0.7804
40,39673,468,303,0.4215
19,39674,523,463,0.7418
40,39675,468,303,0.4215
40,39676,468,303,0.4215
40,39677,468,303,0.4215
119,39678,190,450,0.516
30,39679,619,346,-0.4215
40,39680,468,303,0.4215
59,39681,343,198,0
4,39682,565,512,0.9273
7,39683,548,440,0.2263
7,39684,548,440,-0.1027
26,39685,565,512,0
40,39686,468,303,0.6249
19,39687,523,463,0
78,39688,421,343,0.5106
6,39689,159,413,-0.3612
19,39690,523,463,0.0772
26,39691,566,518,0.3802
6,39692,146,418,-0.729
53,39693,662,317,-0.6369
24,39694,109,363,0
30,39695,619,346,0
51,39696,390,429,0
90,39697,421,343,-0.4215
84,39698,556,495,-0.7796
40,39699,468,303,0.4215
30,39700,619,346,0
34,39701,80,434,0
34,39702,80,434,0
59,39703,343,198,0
7,39704,548,440,0
152,39705,162,434,-0.8442
123,39706,434,251,0.5411
26,39707,566,518,0
40,39708,468,303,0.4215
34,39709,80,434,0
34,39710,80,434,0
51,39711,387,433,0
40,39712,468,303,0.4215
24,39713,109,363,0
23,39714,566,518,0.4939
19,39715,523,463,0.4199
6,39716,146,418,0
46,39717,426,482,0
6,39718,146,418,0
6,39719,148,414,-0.7061
16,39720,640,330,0
38,39721,592,267,0.8268
14,39722,654,318,0.5657
9,39723,556,495,0
6,39724,146,418,0
6,39725,146,418,0
40,39726,468,303,0.4215
6,39727,162,416,0
40,39728,468,303,0.4215
23,39729,582,522,0
105,39730,622,364,0
6,39731,146,418,0
30,39732,619,346,-0.2263
3,39733,149,413,0.4019
18,39734,496,298,0.4199
4,39735,556,501,0.4019
34,39736,80,434,0.4404
34,39737,80,434,0.4404
24,39738,108,365,0
6,39739,162,434,0.6812
6,39740,146,418,0
6,39741,157,415,-0.3595
259,39742,509,424,-0.3595
44,39743,496,303,-0.4019
12,39744,586,321,0.4753
40,39745,468,303,0.4215
40,39746,468,303,0.4215
40,39747,468,303,0.4215
80,39748,654,318,-0.5423
16,39749,619,346,0.7783
34,39750,80,434,0.5719
34,39751,80,434,0.5719
19,39752,523,463,0
80,39753,654,318,-0.5719
4,39754,568,487,0
457,39755,315,257,-0.4404
23,39756,583,511,-0.25
132,39757,526,314,0.6588
12,39758,586,321,0.1759
38,39759,592,267,-0.2462
139,39760,567,353,-0.0772
6,39761,146,418,0
12,39762,585,323,0
0,39763,105,360,0.4404
0,39764,105,360,0.4404
68,39765,494,361,0
68,39766,494,361,0
31,39767,537,274,0.4404
13,39768,184,384,0.8229
9,39769,556,495,0
40,39770,468,303,0.4215
40,39771,468,303,0.4215
2,39772,92,194,0.4404
40,39773,468,303,0.4215
40,39774,468,303,0.4215
16,39775,619,346,0.6369
30,39776,619,346,-0.033
4,39777,570,486,0
31,39778,537,274,0.4404
16,39779,619,346,0.6369
14,39780,654,318,0.5106
6,39781,146,418,0
202,39782,407,386,-0.4574
54,39783,568,311,-0.5574
29,39784,597,418,0
33,39785,544,378,0
84,39786,556,495,-0.5106
6,39787,146,418,0
149,39788,190,450,0
10,39789,700,269,-0.2598
202,39790,407,386,-0.4199
4,39791,560,494,0
225,39792,592,267,-0.8395
51,39793,387,433,0.5707
95,39794,574,400,0
6,39795,146,418,0
40,39796,468,303,0.4215
15,39797,283,521,0.7788
15,39798,283,521,0.7788
59,39799,343,198,0
52,39800,301,343,0.3989
16,39801,619,346,0.9133
40,39802,468,303,0.4215
51,39803,391,430,-0.0795
24,39804,108,369,0
52,39805,304,335,0
79,39806,364,395,0.8043
211,39807,442,465,-0.5256
80,39808,654,318,-0.7579
86,39809,392,430,-0.4497
48,39810,223,423,0
23,39811,583,523,0.5563
6,39812,146,418,0
33,39813,544,378,0.4754
57,39814,442,465,0.3595
59,39815,343,198,0
45,39816,574,400,0.7269
82,39817,490,466,0
259,39818,521,412,-0.8274
4,39819,558,491,0
54,39820,568,313,0
6,39821,146,418,0
51,39822,387,433,0.75
25,39823,420,427,0
4,39824,567,483,0.5994
80,39825,654,318,-0.6124
67,39826,132,377,0
38,39827,588,277,0.6588
6,39828,146,418,0
41,39829,580,332,-0.1779
41,39830,580,332,-0.1779
59,39831,343,198,0
76,39832,382,466,0
23,39833,581,523,0
5,39834,689,290,-0.6369
100,39835,382,466,-0.7089
4,39836,567,483,0
123,39837,436,253,0.3802
20,39838,455,372,0
20,39839,455,372,0
8,39840,549,294,-0.128
152,39841,162,434,-0.3213
86,39842,391,430,-0.4003
76,39843,382,466,0
48,39844,223,423,0.5411
6,39845,151,402,0
357,39846,364,395,-0.6731
130,39847,539,411,-0.875
76,39848,382,466,0
100,39849,373,479,-0.1027
100,39850,373,479,-0.1027
82,39851,490,466,0
40,39852,468,303,-0.3612
74,39853,469,400,0
89,39854,590,276,-0.802
59,39855,343,198,0
453,39856,536,322,-0.75
58,39857,592,359,0
14,39858,654,314,0.5859
77,39859,536,322,0.8619
16,39860,639,330,0.4404
6,39861,146,418,0
67,39862,132,377,0
4,39863,571,484,0.9524
76,39864,382,466,0
82,39865,490,466,0
12,39866,585,323,0
10,39867,693,280,-0.767
178,39868,477,368,-0.471
20,39869,477,368,0.555
51,39870,392,430,0.128
59,39871,343,198,0
5,39872,683,294,0.8398
5,39873,681,297,0.1513
95,39874,574,400,0
152,39875,162,434,-0.2263
16,39876,637,346,-0.0772
48,39877,219,423,0.2975
33,39878,539,373,0.765
16,39879,637,346,0.2732
48,39880,223,423,0.6696
84,39881,563,494,-0.5994
57,39882,471,463,0.5473
79,39883,364,395,0.5599
23,39884,583,523,0
150,39885,283,521,-0.5413
150,39886,283,521,-0.5413
9,39887,555,497,0
59,39888,343,198,0
6,39889,139,411,0.2309
14,39890,654,318,0
29,39891,600,417,0
6,39892,146,418,-0.0516
89,39893,590,276,-0.5424
30,39894,616,349,0
48,39895,219,423,0
38,39896,590,276,0.1499
1,39897,549,294,0.6369
7,39898,548,440,0
18,39899,496,303,0
16,39900,619,346,0.7959
109,39901,219,423,-0.5423
109,39902,223,423,-0.6476
51,39903,387,433,0.3578
5,39904,688,291,-0.3818
16,39905,619,346,0.6892
19,39906,523,463,0
51,39907,387,433,0.6399
14,39908,654,317,0
1,39909,550,295,0.7405
4,39910,571,484,0.0772
50,39911,100,242,0.5859
48,39912,219,423,0.5859
40,39913,468,303,0.4215
38,39914,583,282,0
40,39915,468,303,0.4215
40,39916,468,303,0.4215
51,39917,387,433,0
52,39918,301,334,0
65,39919,373,479,0
65,39920,373,479,0
40,39921,468,303,0.4215
0,39922,108,365,0.5905
117,39923,407,386,0.6747
40,39924,468,303,0.4215
40,39925,468,303,0.807
67,39926,139,411,-0.3182
318,39927,342,391,0
96,39928,622,337,-0.3818
198,39929,565,512,-0.4389
0,39930,108,365,0.8623
51,39931,387,433,0
5,39932,681,297,-0.0772
123,39933,436,253,0
289,39934,364,395,0
6,39935,153,418,0
259,39936,507,422,-0.4019
34,39937,80,434,0
34,39938,80,434,0
121,39939,571,469,0.3182
14,39940,650,321,0.9122
40,39941,468,303,0.4215
47,39942,494,284,0
48,39943,223,423,0
74,39944,474,397,0
9,39945,555,497,-0.2323
0,39946,105,362,0.7777
41,39947,580,332,0
41,39948,580,332,0
12,39949,585,323,0.1027
50,39950,100,242,0.3612
0,39951,105,362,0.7777
105,39952,627,377,0
33,39953,556,369,0.4898
51,39954,387,433,0
105,39955,627,377,0.4019
55,39956,283,521,0
55,39957,283,521,0
14,39958,661,318,-0.0772
40,39959,468,303,0.4215
40,39960,468,303,0.4215
40,39961,468,303,0.4215
40,39962,468,303,0.4215
36,39963,406,474,0
30,39964,616,349,0
5,39965,684,289,0
28,39966,494,361,0.3612
28,39967,494,361,0.3612
16,39968,638,320,0
51,39969,391,430,0.5267
41,39970,586,320,-0.3089
40,39971,468,303,0.4215
230,39972,361,437,0.4019
225,39973,592,267,-0.743
5,39974,681,297,0
40,39975,468,303,0.4215
15,39976,283,521,0.7351
15,39977,283,521,0.7351
40,39978,468,303,0.4215
93,39979,615,282,0
0,39980,103,362,0
4,39981,570,486,0
2,39982,104,214,0
66,39983,105,360,-0.8442
40,39984,468,303,0.4215
40,39985,468,303,0.4215
122,39986,505,463,-0.4927
14,39987,652,321,-0.296
40,39988,468,303,0.4215
23,39989,582,517,0
92,39990,496,303,-0.8077
8,39991,565,306,0
6,39992,163,414,0
40,39993,468,303,0.4215
40,39994,468,303,0.4215
40,39995,468,303,0.4215
0,39996,103,362,0
0,39997,103,362,0
14,39998,654,318,0.6369
109,39999,219,423,-0.7088
166,40000,471,463,-0.2979
9,40001,556,496,-0.296
14,40002,654,314,0
40,40003,468,303,0.4215
40,40004,468,303,0.4215
85,40005,336,421,0
40,40006,468,303,0.4215
41,40007,580,332,-0.7227
41,40008,580,332,-0.7227
6,40009,155,419,0
7,40010,548,440,0
40,40011,468,303,0.4215
14,40012,654,318,0.7783
15,40013,283,521,0.3818
15,40014,283,521,0.3818
14,40015,655,317,0
31,40016,531,274,0
40,40017,468,303,0.4215
40,40018,468,303,0.4215
14,40019,651,329,0
14,40020,654,318,0
2,40021,102,215,0
40,40022,468,303,0.4215
40,40023,468,303,0.4215
4,40024,572,485,0.6597
113,40025,506,403,0
6,40026,152,412,0.4404
9,40027,556,495,0
57,40028,454,465,0
69,40029,531,352,0
69,40030,531,352,0
67,40031,141,396,0
19,40032,523,463,0.296
2,40033,105,206,0
65,40034,373,479,0.2263
65,40035,373,479,0.2263
66,40036,108,369,-0.6124
4,40037,558,481,0.4767
17,40038,186,386,0
9,40039,556,495,0
24,40040,111,359,0
53,40041,669,297,0.296
101,40042,225,398,-0.2732
40,40043,468,303,0.4215
5,40044,669,297,0.7171
23,40045,582,519,-0.296
8,40046,537,295,0.4215
4,40047,584,520,0.5904
69,40048,522,354,0
4,40049,582,520,0.5859
52,40050,302,334,0.1007
19,40051,523,463,0
4,40052,584,520,0.9062
95,40053,574,400,-0.2942
40,40054,468,303,0.4215
18,40055,496,303,0.6369
52,40056,301,334,0
14,40057,654,318,0.3182
18,40058,496,303,0
34,40059,80,434,0
34,40060,80,434,0
23,40061,582,520,0
4,40062,572,485,-0.6996
63,40063,397,323,0.6808
63,40064,397,323,0.6808
14,40065,655,316,0
26,40066,582,520,-0.4767
6,40067,155,417,0
21,40068,117,346,0
16,40069,619,346,0.6249
12,40070,580,332,0.795
12,40071,580,332,0.795
0,40072,103,362,0
12,40073,589,321,0.6249
12,40074,589,321,0.6249
20,40075,477,368,0.7713
228,40076,570,285,0
4,40077,570,485,0.1027
112,40078,522,354,-0.4215
14,40079,654,318,0.4019
24,40080,105,365,0
14,40081,654,318,0
6,40082,148,413,-0.8647
9,40083,556,501,0
13,40084,186,384,0.8034
57,40085,459,463,0.25
5,40086,686,295,0.8147
74,40087,475,400,0
6,40088,162,434,0
169,40089,323,443,0
5,40090,686,295,0
24,40091,108,369,0
238,40092,430,298,-0.2732
68,40093,494,361,0
68,40094,494,361,0
74,40095,475,400,0
11,40096,537,417,0.1847
276,40097,171,413,-0.8271
6,40098,148,414,0
84,40099,556,501,-0.4767
86,40100,391,426,-0.4767
30,40101,623,342,0
78,40102,421,343,0.4215
6,40103,148,414,0
107,40104,420,427,-0.2023
11,40105,537,417,0.3476
16,40106,623,342,0.128
14,40107,655,320,0
40,40108,468,303,0.4215
40,40109,468,303,0.4215
80,40110,655,320,-0.4767
48,40111,217,419,0
40,40112,468,303,0.4215
118,40113,537,417,-0.6705
79,40114,376,396,0
79,40115,376,396,0
4,40116,586,512,0.5994
24,40117,107,363,-0.3182
14,40118,654,318,0.126
24,40119,108,369,0
14,40120,660,310,0
14,40121,660,310,0
73,40122,523,463,-0.4939
36,40123,406,474,0
73,40124,523,463,-0.5931
4,40125,558,491,0
289,40126,364,395,-0.1027
6,40127,150,416,0.0516
4,40128,583,518,0.5859
48,40129,217,419,0
4,40130,575,481,0
16,40131,637,318,-0.2382
4,40132,584,520,0.7506
111,40133,632,297,0.7231
9,40134,556,496,0
14,40135,654,314,-0.3595
75,40136,563,400,-0.3818
6,40137,162,434,0.0762
23,40138,584,520,0.3612
12,40139,582,319,0
16,40140,619,342,0.5411
16,40141,619,342,0.5411
69,40142,521,354,0.128
29,40143,613,395,0.4767
245,40144,289,392,0
29,40145,602,396,0
16,40146,619,342,0.5411
16,40147,619,342,0.5411
6,40148,146,418,0
16,40149,619,342,0.5893
80,40150,654,318,-0.5267
14,40151,654,318,0.7096
16,40152,619,342,0.5893
78,40153,421,343,0.4215
16,40154,619,342,0.5893
367,40155,231,241,0
16,40156,619,342,0.5893
45,40157,574,400,0.4754
16,40158,619,342,0.5893
30,40159,619,343,0
41,40160,589,321,-0.5423
41,40161,589,321,-0.5423
16,40162,619,342,0.5893
16,40163,619,343,0.4588
16,40164,619,342,0.5893
69,40165,521,354,-0.0444
6,40166,164,427,0
16,40167,619,342,0.5893
94,40168,525,400,-0.3612
5,40169,683,294,0
6,40170,148,414,-0.6514
16,40171,619,342,0.5893
89,40172,601,283,0
16,40173,619,342,0.5893
14,40174,654,318,0
34,40175,80,434,-0.0865
34,40176,80,434,-0.0865
30,40177,619,346,0.4588
16,40178,619,342,0.5893
14,40179,654,318,0
14,40180,637,319,0.6249
69,40181,531,352,0
69,40182,531,352,0
69,40183,521,354,0
16,40184,619,342,0.5893
14,40185,654,318,0
55,40186,283,521,0
55,40187,283,521,0
29,40188,613,395,-0.6555
16,40189,619,342,0.5893
6,40190,146,418,0
14,40191,654,318,0
16,40192,619,342,0.5893
52,40193,313,328,0.7997
52,40194,313,328,0.7997
52,40195,313,328,0.7997
52,40196,313,328,0.7997
16,40197,619,342,0.5893
16,40198,619,342,0.5893
16,40199,619,342,0.5893
34,40200,80,434,0.4404
34,40201,80,434,0.4404
16,40202,619,342,0.5893
14,40203,654,318,0
85,40204,325,419,0.8324
85,40205,325,419,0.8324
107,40206,437,445,0
63,40207,397,323,0.7845
63,40208,397,323,0.7845
16,40209,619,342,0.5893
8,40210,545,291,-0.4278
5,40211,683,294,0.4939
14,40212,658,319,0.471
16,40213,619,342,0.5893
16,40214,619,342,0.5893
16,40215,619,342,0.5893
14,40216,658,319,0.25
16,40217,619,342,0.5893
23,40218,583,523,0
34,40219,80,434,0
34,40220,80,434,0
16,40221,619,342,0.5893
48,40222,223,423,-0.0772
3,40223,148,414,0.5893
14,40224,654,318,0.3182
80,40225,654,318,-0.7346
3,40226,148,414,0.5473
78,40227,421,343,0.0258
3,40228,148,414,0.5473
4,40229,583,518,0.6369
16,40230,640,330,0
6,40231,155,419,0
6,40232,156,413,0.4738
14,40233,654,318,0.1139
12,40234,584,318,0
21,40235,119,348,0
207,40236,467,348,0
78,40237,421,343,0
6,40238,155,419,-0.4019
6,40239,162,434,0
17,40240,199,372,0
17,40241,199,372,0
69,40242,521,354,0.34
6,40243,162,418,-0.5423
174,40244,233,444,-0.1739
171,40245,414,475,-0.7783
27,40246,512,389,0.7163
174,40247,233,444,0
34,40248,80,434,0
34,40249,80,434,0
6,40250,159,413,0.7783
30,40251,617,344,0.5399
80,40252,654,318,-0.4939
23,40253,583,522,0.3382
51,40254,394,426,0
9,40255,556,495,0.0516
30,40256,619,346,0
67,40257,131,400,0.4753
67,40258,131,400,0.4753
327,40259,526,314,-0.6696
19,40260,523,463,0
78,40261,421,343,0.4215
19,40262,523,463,0
30,40263,619,346,-0.2878
12,40264,583,321,0
48,40265,219,423,0
76,40266,383,464,0.6808
132,40267,526,314,0.163
16,40268,638,320,0
78,40269,421,343,0.4215
73,40270,523,463,-0.8176
163,40271,407,386,-0.296
69,40272,522,354,0
76,40273,383,464,0
80,40274,654,318,-0.539
16,40275,620,344,0.4215
26,40276,582,510,-0.5216
181,40277,565,436,0
10,40278,689,282,-0.8466
55,40279,283,521,-0.3818
55,40280,283,521,-0.3818
33,40281,544,378,0.0772
5,40282,688,284,0
30,40283,617,344,0.4926
14,40284,654,318,0
48,40285,223,423,0.3632
14,40286,654,318,0.3182
14,40287,654,318,0.2263
14,40288,655,320,0.5411
5,40289,670,294,0.658
12,40290,589,321,0
12,40291,589,321,0
20,40292,464,389,0.6124
4,40293,584,511,0
259,40294,498,403,-0.2023
11,40295,533,414,0.4215
6,40296,152,412,-0.1531
372,40297,573,479,-0.8392
5,40298,686,294,-0.0772
38,40299,601,283,0.5093
14,40300,654,318,0.5859
73,40301,523,463,-0.694
32,40302,256,372,0
140,40303,544,378,-0.5562
258,40304,570,285,-0.7184
300,40305,209,363,0.8748
14,40306,654,318,0.7579
8,40307,552,291,-0.7351
14,40308,654,318,0
14,40309,638,320,0.8652
19,40310,523,463,0.296
66,40311,102,359,-0.7845
78,40312,421,343,0.1779
48,40313,223,423,0
123,40314,436,253,0.7717
16,40315,638,320,0
55,40316,283,521,-0.296
55,40317,283,521,-0.296
48,40318,223,423,0
40,40319,468,303,0.4215
5,40320,686,295,0
6,40321,159,413,0
40,40322,468,303,0.4215
40,40323,468,303,0.4215
19,40324,523,463,0.296
34,40325,80,434,0
34,40326,80,434,0
67,40327,131,400,0
67,40328,131,400,0
132,40329,526,314,0
116,40330,550,331,0
152,40331,162,434,-0.5423
67,40332,131,400,0
67,40333,131,400,0
34,40334,80,434,0
34,40335,80,434,0
6,40336,162,434,0.3054
48,40337,223,423,0
36,40338,406,474,0
51,40339,387,433,0
48,40340,223,423,0
95,40341,574,400,0
38,40342,590,276,0.4215
16,40343,638,320,0
71,40344,402,311,0
80,40345,654,318,-0.743
76,40346,382,466,0.5562
69,40347,521,354,0
171,40348,406,474,-0.6523
52,40349,300,334,0
116,40350,551,326,0
85,40351,325,419,0
85,40352,325,419,0
167,40353,222,318,-0.4981
19,40354,523,463,0.296
34,40355,80,434,0
34,40356,80,434,0
23,40357,583,517,-0.0772
109,40358,216,407,0
31,40359,514,304,0.4939
14,40360,654,318,0.34
105,40361,625,372,0
22,40362,492,461,0.3353
4,40363,573,479,0
163,40364,407,386,0.0516
28,40365,494,361,0.4199
28,40366,494,361,0.4199
14,40367,654,318,0
30,40368,615,342,0
19,40369,523,463,0.6249
14,40370,654,318,0
4,40371,573,479,0
7,40372,548,440,-0.2263
16,40373,638,320,0
14,40374,654,318,-0.25
14,40375,654,320,0.204
14,40376,654,318,-0.296
5,40377,683,299,0
6,40378,146,418,0
14,40379,654,318,0
113,40380,506,403,0
5,40381,686,295,0.6588
19,40382,523,463,0.296
16,40383,640,330,0
0,40384,108,361,0.54
14,40385,654,318,0
109,40386,223,423,-0.5106
6,40387,148,414,-0.6514
6,40388,148,414,-0.6514
24,40389,110,363,0
14,40390,651,329,0
48,40391,223,423,0
48,40392,219,423,0
36,40393,415,475,0.2124
78,40394,421,343,0.7351
0,40395,108,361,0.4019
6,40396,148,414,-0.6514
16,40397,651,329,-0.4939
76,40398,382,466,0.4186
14,40399,651,329,0.6369
14,40400,654,318,0
276,40401,174,418,-0.5574
53,40402,668,297,0
33,40403,544,378,0
48,40404,223,423,0
66,40405,109,363,-0.4767
19,40406,523,463,-0.0516
6,40407,146,418,0
19,40408,523,463,0.1531
69,40409,521,354,0.2732
19,40410,523,463,0.3254
15,40411,283,521,0.2023
15,40412,283,521,0.2023
18,40413,494,302,0
30,40414,619,346,0.5473
14,40415,661,316,0
38,40416,590,276,0.2263
41,40417,580,332,0
41,40418,580,332,0
40,40419,468,303,0.4215
56,40420,222,318,0
110,40421,301,334,-0.6369
5,40422,686,295,0
6,40423,162,434,0.784
14,40424,650,323,0.4466
6,40425,162,434,0.8327
9,40426,556,495,0
6,40427,162,434,0
69,40428,523,353,0
6,40429,162,434,0
48,40430,219,423,0
48,40431,223,423,0.6369
194,40432,359,328,0.4215
194,40433,359,328,0.4215
357,40434,364,395,-0.6027
54,40435,565,307,0
54,40436,565,307,0
194,40437,359,328,0.4215
194,40438,359,328,0.4215
19,40439,523,463,0.2263
6,40440,164,420,0
2,40441,106,207,-0.4404
14,40442,639,330,0.6792
69,40443,521,354,-0.1779
4,40444,581,504,0.836
6,40445,146,418,0
27,40446,512,389,0
77,40447,550,331,0.7964
29,40448,596,386,0
36,40449,408,466,0
14,40450,654,320,0.4912
19,40451,523,463,0.5574
12,40452,589,321,0.3382
12,40453,589,321,0.3382
77,40454,550,331,0.7964
53,40455,660,310,-0.6808
53,40456,660,310,-0.6808
6,40457,164,420,0
80,40458,648,318,-0.7627
6,40459,164,420,0
6,40460,164,420,0.6249
164,40461,477,379,0
6,40462,164,420,0.4404
4,40463,573,479,0
75,40464,559,404,0
19,40465,523,463,0.5423
95,40466,574,400,-0.5837
84,40467,558,481,0
56,40468,222,318,0
54,40469,569,308,0
31,40470,537,274,0.3327
4,40471,573,479,0
109,40472,222,425,-0.7531
289,40473,364,395,0
36,40474,406,471,0.2732
14,40475,648,318,0
131,40476,507,422,-0.233
2,40477,103,210,0.6369
256,40478,614,365,-0.34
54,40479,569,306,-0.5553
54,40480,569,306,-0.5553
40,40481,468,303,0.4215
6,40482,155,417,0.0258
6,40483,151,407,0
40,40484,468,303,0.4215
14,40485,654,318,0.5696
5,40486,686,295,0
6,40487,154,417,-0.3182
6,40488,162,434,0.8338
40,40489,468,303,0.4215
14,40490,654,318,0
4,40491,556,501,0.5574
123,40492,435,253,-0.2732
7,40493,543,431,0.7906
14,40494,654,314,0.4215
73,40495,523,463,-0.2714
85,40496,336,421,0.7067
3,40497,146,418,0.3612
40,40498,468,303,0.4215
23,40499,584,518,0
40,40500,468,303,0.4215
14,40501,660,310,0.5859
14,40502,660,310,0.5859
40,40503,468,303,0.4215
95,40504,574,400,0
69,40505,521,354,0
8,40506,565,307,0.34
8,40507,565,307,0.34
85,40508,336,421,0
40,40509,468,303,0.4215
53,40510,663,310,-0.2263
75,40511,572,413,0.4019
96,40512,620,325,0
48,40513,223,423,0
190,40514,512,435,0.0946
289,40515,364,395,0
264,40516,435,253,-0.5423
14,40517,654,318,0
69,40518,521,354,0.3612
95,40519,574,400,0
54,40520,565,307,0
54,40521,565,307,0
29,40522,600,390,-0.641
79,40523,406,387,0.6808
6,40524,150,412,-0.4939
39,40525,654,326,-0.8402
95,40526,574,400,-0.5095
5,40527,689,293,-0.63
40,40528,468,303,0.4215
149,40529,190,450,-0.6858
52,40530,301,334,0.4184
40,40531,468,303,0.4215
40,40532,468,303,0.4215
40,40533,468,303,0.4215
62,40534,335,372,0.663
62,40535,335,372,0.663
85,40536,336,421,0.6041
14,40537,652,328,0
32,40538,256,372,0
40,40539,468,303,0.4215
52,40540,301,334,0
105,40541,627,377,-0.4404
444,40542,488,394,-0.8402
4,40543,573,475,0
14,40544,651,317,0
23,40545,582,523,0
23,40546,582,523,0
2,40547,104,214,0.0772
33,40548,544,378,0
46,40549,426,482,0
12,40550,582,319,0
52,40551,303,347,0.2732
34,40552,80,434,-0.296
34,40553,80,434,-0.296
33,40554,544,378,0.1779
33,40555,544,378,0
198,40556,563,512,-0.5859
84,40557,560,481,0
14,40558,655,316,0
41,40559,589,321,-0.5859
41,40560,589,321,-0.5859
4,40561,569,488,0.8176
33,40562,544,378,0
96,40563,634,351,0
134,40564,567,353,0.6369
14,40565,658,319,0.3818
55,40566,283,521,0
55,40567,283,521,0
4,40568,582,520,0.8164
4,40569,582,520,0.8164
96,40570,618,338,-0.8381
48,40571,219,423,0.1935
55,40572,283,521,0
55,40573,283,521,0
55,40574,283,521,0
55,40575,283,521,0
30,40576,615,343,-0.3595
16,40577,637,346,0
45,40578,574,400,0.4215
105,40579,627,377,0
55,40580,283,521,0
55,40581,283,521,0
178,40582,477,379,-0.4023
8,40583,552,290,0
14,40584,654,318,0
16,40585,640,330,0
379,40586,489,265,-0.8481
81,40587,475,421,0.5346
134,40588,556,369,0
163,40589,404,387,0.3182
6,40590,146,418,-0.5093
4,40591,563,512,0.4019
19,40592,523,463,0.296
40,40593,468,303,0.4215
30,40594,615,337,0.4199
12,40595,589,321,0
12,40596,589,321,0
11,40597,534,419,0
69,40598,521,354,0
8,40599,546,290,-0.4374
4,40600,563,507,0
34,40601,80,434,0
34,40602,80,434,0
19,40603,523,463,0
62,40604,335,372,0.6892
62,40605,335,372,0.6892
38,40606,602,287,0.6239
19,40607,523,463,0.3382
3,40608,150,412,0.5399
14,40609,654,314,0
260,40610,529,436,-0.4588
29,40611,600,390,0.1531
24,40612,109,363,0
19,40613,523,463,0.296
2,40614,104,214,0
262,40615,574,400,-0.7959
58,40616,592,359,0.8682
33,40617,544,378,0.8725
40,40618,468,303,0.4215
19,40619,523,463,0.6408
69,40620,531,352,0
69,40621,531,352,0
40,40622,468,303,0.4215
26,40623,565,515,0
40,40624,468,303,0.4215
40,40625,468,303,0.4215
26,40626,566,512,0
99,40627,536,336,0
34,40628,80,434,0
34,40629,80,434,0
153,40630,281,438,0.6785
16,40631,637,320,0
30,40632,615,343,0
30,40633,619,341,0
69,40634,531,352,0
69,40635,531,352,0
5,40636,682,293,0.6588
9,40637,556,496,0
18,40638,497,296,0.5242
57,40639,454,465,0
69,40640,531,352,0
69,40641,531,352,0
52,40642,303,335,0.6588
16,40643,624,330,0
16,40644,642,332,0
38,40645,593,270,0.0772
30,40646,604,357,0.68
14,40647,655,320,0.7351
16,40648,617,344,0.6671
41,40649,589,321,-0.1027
41,40650,589,321,-0.1027
36,40651,406,474,0
6,40652,151,407,0
18,40653,497,296,0.8007
30,40654,617,344,0.25
38,40655,588,277,-0.0516
61,40656,661,287,-0.3089
23,40657,583,523,0
4,40658,583,518,0.5859
93,40659,612,280,-0.296
0,40660,116,358,0.8316
93,40661,612,280,-0.296
16,40662,639,330,0
45,40663,574,400,0.8478
41,40664,580,332,0
41,40665,580,332,0
45,40666,578,395,0.3182
31,40667,532,294,0
48,40668,223,423,0.1007
245,40669,281,400,0
40,40670,468,303,0.4215
80,40671,654,320,-0.8225
5,40672,689,290,0.4588
41,40673,580,332,0
41,40674,580,332,0
4,40675,560,483,0.5962
67,40676,132,377,0.2732
40,40677,468,303,0.4215
18,40678,492,298,0.2732
5,40679,680,296,0.5719
5,40680,683,294,0
14,40681,651,315,0.5204
40,40682,468,303,0.4215
5,40683,681,297,0.308
85,40684,336,421,0
41,40685,580,332,0
41,40686,580,332,0
23,40687,582,519,0
99,40688,536,336,-0.126
85,40689,336,421,0
58,40690,592,359,0.8439
